Channel,Fiber distance (m),Northing (m),Easting (m),Depth (m)
3429,167.8147,4262984,335865.5,-1608.56
3430,168.8363,4262984,335865.5,-1607.54
3431,169.8579,4262984,335865.5,-1606.52
3432,170.8796,4262984,335865.5,-1605.5
3433,171.9012,4262984,335865.5,-1604.47
3434,172.9228,4262984,335865.5,-1603.45
3435,173.9444,4262984,335865.5,-1602.43
3436,174.9661,4262984,335865.5,-1601.41
3437,175.9877,4262984,335865.5,-1600.39
3438,177.0093,4262984,335865.5,-1599.37
3439,178.031,4262984,335865.5,-1598.35
3440,179.0526,4262984,335865.5,-1597.32
3441,180.0742,4262984,335865.5,-1596.3
3442,181.0958,4262984,335865.5,-1595.28
3443,182.1175,4262984,335865.5,-1594.26
3444,183.1391,4262984,335865.5,-1593.24
3445,184.1607,4262984,335865.5,-1592.22
3446,185.1823,4262984,335865.5,-1591.19
3447,186.204,4262984,335865.5,-1590.17
3448,187.2256,4262984,335865.5,-1589.15
3449,188.2472,4262984,335865.5,-1588.13
3450,189.2689,4262984,335865.5,-1587.11
3451,190.2905,4262984,335865.5,-1586.09
3452,191.3121,4262984,335865.5,-1585.06
3453,192.3337,4262984,335865.5,-1584.04
3454,193.3554,4262984,335865.5,-1583.02
3455,194.377,4262984,335865.5,-1582
3456,195.3986,4262984,335865.5,-1580.98
3457,196.4203,4262984,335865.5,-1579.96
3458,197.4419,4262984,335865.5,-1578.93
3459,198.4635,4262984,335865.5,-1577.91
3460,199.4851,4262984,335865.5,-1576.89
3461,200.5068,4262984,335865.5,-1575.87
3462,201.5284,4262984,335865.5,-1574.85
3463,202.55,4262984,335865.5,-1573.83
3464,203.5717,4262984,335865.5,-1572.8
3465,204.5933,4262984,335865.5,-1571.78
3466,205.6149,4262984,335865.5,-1570.76
3467,206.6365,4262984,335865.5,-1569.74
3468,207.6582,4262984,335865.5,-1568.72
3469,208.6798,4262984,335865.5,-1567.7
3470,209.7014,4262984,335865.5,-1566.67
3471,210.7231,4262984,335865.5,-1565.65
3472,211.7447,4262984,335865.5,-1564.63
3473,212.7663,4262984,335865.5,-1563.61
3474,213.7879,4262984,335865.5,-1562.59
3475,214.8096,4262984,335865.5,-1561.57
3476,215.8312,4262984,335865.5,-1560.54
3477,216.8528,4262984,335865.5,-1559.52
3478,217.8744,4262984,335865.5,-1558.5
3479,218.8961,4262984,335865.5,-1557.48
3480,219.9177,4262984,335865.5,-1556.46
3481,220.9393,4262984,335865.5,-1555.44
3482,221.961,4262984,335865.5,-1554.42
3483,222.9826,4262984,335865.5,-1553.39
3484,224.0042,4262984,335865.5,-1552.37
3485,225.0258,4262984,335865.5,-1551.35
3486,226.0475,4262984,335865.5,-1550.33
3487,227.0691,4262984,335865.5,-1549.31
3488,228.0907,4262984,335865.5,-1548.29
3489,229.1124,4262984,335865.5,-1547.26
3490,230.134,4262984,335865.5,-1546.24
3491,231.1556,4262984,335865.5,-1545.22
3492,232.1772,4262984,335865.5,-1544.2
3493,233.1989,4262984,335865.5,-1543.18
3494,234.2205,4262984,335865.5,-1542.16
3495,235.2421,4262984,335865.5,-1541.13
3496,236.2638,4262984,335865.5,-1540.11
3497,237.2854,4262984,335865.5,-1539.09
3498,238.307,4262984,335865.5,-1538.07
3499,239.3286,4262984,335865.5,-1537.05
3500,240.3503,4262984,335865.5,-1536.03
3501,241.3719,4262984,335865.5,-1535
3502,242.3935,4262984,335865.5,-1533.98
3503,243.4151,4262984,335865.5,-1532.96
3504,244.4368,4262984,335865.5,-1531.94
3505,245.4584,4262984,335865.5,-1530.92
3506,246.48,4262984,335865.5,-1529.9
3507,247.5017,4262984,335865.5,-1528.87
3508,248.5233,4262984,335865.5,-1527.85
3509,249.5449,4262984,335865.5,-1526.83
3510,250.5665,4262984,335865.5,-1525.81
3511,251.5882,4262984,335865.5,-1524.79
3512,252.6098,4262984,335865.5,-1523.77
3513,253.6314,4262984,335865.5,-1522.74
3514,254.6531,4262984,335865.5,-1521.72
3515,255.6747,4262984,335865.5,-1520.7
3516,256.6963,4262984,335865.5,-1519.68
3517,257.7179,4262984,335865.5,-1518.66
3518,258.7396,4262984,335865.5,-1517.64
3519,259.7612,4262984,335865.5,-1516.61
3520,260.7828,4262984,335865.5,-1515.59
3521,261.8045,4262984,335865.5,-1514.57
3522,262.8261,4262984,335865.5,-1513.55
3523,263.8477,4262984,335865.5,-1512.53
3524,264.8693,4262984,335865.5,-1511.51
3525,265.891,4262984,335865.5,-1510.49
3526,266.9126,4262984,335865.5,-1509.46
3527,267.9342,4262984,335865.5,-1508.44
3528,268.9559,4262984,335865.5,-1507.42
3529,269.9775,4262984,335865.5,-1506.4
3530,270.9991,4262984,335865.5,-1505.38
3531,272.0207,4262984,335865.5,-1504.36
3532,273.0424,4262984,335865.5,-1503.33
3533,274.064,4262984,335865.5,-1502.31
3534,275.0856,4262984,335865.5,-1501.29
3535,276.1072,4262984,335865.5,-1500.27
3536,277.1289,4262984,335865.5,-1499.25
3537,278.1505,4262984,335865.5,-1498.23
3538,279.1721,4262984,335865.5,-1497.2
3539,280.1938,4262984,335865.5,-1496.18
3540,281.2154,4262984,335865.5,-1495.16
3541,282.237,4262984,335865.5,-1494.14
3542,283.2586,4262984,335865.5,-1493.12
3543,284.2803,4262984,335865.5,-1492.1
3544,285.3019,4262984,335865.5,-1491.07
3545,286.3235,4262984,335865.5,-1490.05
3546,287.3452,4262984,335865.5,-1489.03
3547,288.3668,4262984,335865.5,-1488.01
3548,289.3884,4262984,335865.5,-1486.99
3549,290.41,4262984,335865.5,-1485.97
3550,291.4317,4262984,335865.5,-1484.94
3551,292.4533,4262984,335865.5,-1483.92
3552,293.4749,4262984,335865.5,-1482.9
3553,294.4966,4262984,335865.5,-1481.88
3554,295.5182,4262984,335865.5,-1480.86
3555,296.5398,4262984,335865.5,-1479.84
3556,297.5614,4262984,335865.5,-1478.81
3557,298.5831,4262984,335865.5,-1477.79
3558,299.6047,4262984,335865.5,-1476.77
3559,300.6263,4262984,335865.5,-1475.75
3560,301.648,4262984,335865.5,-1474.73
3561,302.6696,4262984,335865.5,-1473.71
3562,303.6912,4262984,335865.5,-1472.68
3563,304.7128,4262984,335865.5,-1471.66
3564,305.7345,4262984,335865.5,-1470.64
3565,306.7561,4262984,335865.5,-1469.62
3566,307.7777,4262984,335865.5,-1468.6
3567,308.7993,4262984,335865.5,-1467.58
3568,309.821,4262984,335865.5,-1466.56
3569,310.8426,4262984,335865.5,-1465.53
3570,311.8642,4262984,335865.5,-1464.51
3571,312.8859,4262984,335865.5,-1463.49
3572,313.9075,4262984,335865.5,-1462.47
3573,314.9291,4262984,335865.5,-1461.45
3574,315.9507,4262984,335865.5,-1460.43
3575,316.9724,4262984,335865.5,-1459.4
3576,317.994,4262984,335865.5,-1458.38
3577,319.0156,4262984,335865.5,-1457.36
3578,320.0373,4262984,335865.5,-1456.34
3579,321.0589,4262984,335865.5,-1455.32
3580,322.0805,4262984,335865.5,-1454.3
3581,323.1021,4262984,335865.5,-1453.27
3582,324.1238,4262984,335865.5,-1452.25
3583,325.1454,4262984,335865.5,-1451.23
3584,326.167,4262984,335865.5,-1450.21
3585,327.1887,4262984,335865.5,-1449.19
3586,328.2103,4262984,335865.5,-1448.17
3587,329.2319,4262984,335865.5,-1447.14
3588,330.2535,4262984,335865.5,-1446.12
3589,331.2752,4262984,335865.5,-1445.1
3590,332.2968,4262984,335865.5,-1444.08
3591,333.3184,4262984,335865.5,-1443.06
3592,334.3401,4262984,335865.5,-1442.04
3593,335.3617,4262984,335865.5,-1441.01
3594,336.3833,4262984,335865.5,-1439.99
3595,337.4049,4262984,335865.5,-1438.97
3596,338.4266,4262984,335865.5,-1437.95
3597,339.4482,4262984,335865.5,-1436.93
3598,340.4698,4262984,335865.5,-1435.91
3599,341.4914,4262984,335865.5,-1434.88
3600,342.5131,4262984,335865.5,-1433.86
3601,343.5347,4262984,335865.5,-1432.84
3602,344.5563,4262984,335865.5,-1431.82
3603,345.578,4262984,335865.5,-1430.8
3604,346.5996,4262984,335865.5,-1429.78
3605,347.6212,4262984,335865.5,-1428.75
3606,348.6428,4262984,335865.5,-1427.73
3607,349.6645,4262984,335865.5,-1426.71
3608,350.6861,4262984,335865.5,-1425.69
3609,351.7077,4262984,335865.5,-1424.67
3610,352.7294,4262984,335865.5,-1423.65
3611,353.751,4262984,335865.5,-1422.63
3612,354.7726,4262984,335865.5,-1421.6
3613,355.7942,4262984,335865.5,-1420.58
3614,356.8159,4262984,335865.5,-1419.56
3615,357.8375,4262984,335865.5,-1418.54
3616,358.8591,4262984,335865.5,-1417.52
3617,359.8808,4262984,335865.5,-1416.5
3618,360.9024,4262984,335865.5,-1415.47
3619,361.924,4262984,335865.5,-1414.45
3620,362.9456,4262984,335865.5,-1413.43
3621,363.9673,4262984,335865.5,-1412.41
3622,364.9889,4262984,335865.5,-1411.39
3623,366.0105,4262984,335865.5,-1410.37
3624,367.0322,4262984,335865.5,-1409.34
3625,368.0538,4262984,335865.5,-1408.32
3626,369.0754,4262984,335865.5,-1407.3
3627,370.097,4262984,335865.5,-1406.28
3628,371.1187,4262984,335865.5,-1405.26
3629,372.1403,4262984,335865.5,-1404.24
3630,373.1619,4262984,335865.5,-1403.21
3631,374.1835,4262984,335865.5,-1402.19
3632,375.2052,4262984,335865.5,-1401.17
3633,376.2268,4262984,335865.5,-1400.15
3634,377.2484,4262984,335865.5,-1399.13
3635,378.2701,4262984,335865.5,-1398.11
3636,379.2917,4262984,335865.5,-1397.08
3637,380.3133,4262984,335865.5,-1396.06
3638,381.3349,4262984,335865.5,-1395.04
3639,382.3566,4262984,335865.5,-1394.02
3640,383.3782,4262984,335865.5,-1393
3641,384.3998,4262984,335865.5,-1391.98
3642,385.4215,4262984,335865.5,-1390.95
3643,386.4431,4262984,335865.5,-1389.93
3644,387.4647,4262984,335865.5,-1388.91
3645,388.4863,4262984,335865.5,-1387.89
3646,389.508,4262984,335865.5,-1386.87
3647,390.5296,4262984,335865.5,-1385.85
3648,391.5512,4262984,335865.5,-1384.82
3649,392.5729,4262984,335865.5,-1383.8
3650,393.5945,4262984,335865.5,-1382.78
3651,394.6161,4262984,335865.5,-1381.76
3652,395.6377,4262984,335865.5,-1380.74
3653,396.6594,4262984,335865.5,-1379.72
3654,397.681,4262984,335865.5,-1378.7
3655,398.7026,4262984,335865.5,-1377.67
3656,399.7243,4262984,335865.5,-1376.65
3657,400.7459,4262984,335865.5,-1375.63
3658,401.7675,4262984,335865.5,-1374.61
3659,402.7891,4262984,335865.5,-1373.59
3660,403.8108,4262984,335865.5,-1372.57
3661,404.8324,4262984,335865.5,-1371.54
3662,405.854,4262984,335865.5,-1370.52
3663,406.8756,4262984,335865.5,-1369.5
3664,407.8973,4262984,335865.5,-1368.48
3665,408.9189,4262984,335865.5,-1367.46
3666,409.9405,4262984,335865.5,-1366.44
3667,410.9622,4262984,335865.5,-1365.41
3668,411.9838,4262984,335865.5,-1364.39
3669,413.0054,4262984,335865.5,-1363.37
3670,414.027,4262984,335865.5,-1362.35
3671,415.0487,4262984,335865.5,-1361.33
3672,416.0703,4262984,335865.5,-1360.31
3673,417.0919,4262984,335865.5,-1359.28
3674,418.1136,4262984,335865.5,-1358.26
3675,419.1352,4262984,335865.5,-1357.24
3676,420.1568,4262984,335865.5,-1356.22
3677,421.1784,4262984,335865.5,-1355.2
3678,422.2001,4262984,335865.5,-1354.18
3679,423.2217,4262984,335865.5,-1353.15
3680,424.2433,4262984,335865.5,-1352.13
3681,425.265,4262984,335865.5,-1351.11
3682,426.2866,4262984,335865.5,-1350.09
3683,427.3082,4262984,335865.5,-1349.07
3684,428.3298,4262984,335865.5,-1348.05
3685,429.3515,4262984,335865.5,-1347.02
3686,430.3731,4262984,335865.5,-1346
3687,431.3947,4262984,335865.5,-1344.98
3688,432.4163,4262984,335865.5,-1343.96
3689,433.438,4262984,335865.5,-1342.94
3690,434.4596,4262984,335865.5,-1341.92
3691,435.4812,4262984,335865.5,-1340.89
3692,436.5029,4262984,335865.5,-1339.87
3693,437.5245,4262984,335865.5,-1338.85
3694,438.5461,4262984,335865.5,-1337.83
3695,439.5677,4262984,335865.5,-1336.81
3696,440.5894,4262984,335865.5,-1335.79
3697,441.611,4262984,335865.5,-1334.76
3698,442.6326,4262984,335865.5,-1333.74
3699,443.6543,4262984,335865.5,-1332.72
3700,444.6759,4262984,335865.5,-1331.7
3701,445.6975,4262984,335865.5,-1330.68
3702,446.7191,4262984,335865.5,-1329.66
3703,447.7408,4262984,335865.5,-1328.64
3704,448.7624,4262984,335865.5,-1327.61
3705,449.784,4262984,335865.5,-1326.59
3706,450.8057,4262984,335865.5,-1325.57
3707,451.8273,4262984,335865.5,-1324.55
3708,452.8489,4262984,335865.5,-1323.53
3709,453.8705,4262984,335865.5,-1322.51
3710,454.8922,4262984,335865.5,-1321.48
3711,455.9138,4262984,335865.5,-1320.46
3712,456.9354,4262984,335865.5,-1319.44
3713,457.9571,4262984,335865.5,-1318.42
3714,458.9787,4262984,335865.5,-1317.4
3715,460.0003,4262984,335865.5,-1316.38
3716,461.0219,4262984,335865.5,-1315.35
3717,462.0436,4262984,335865.5,-1314.33
3718,463.0652,4262984,335865.5,-1313.31
3719,464.0868,4262984,335865.5,-1312.29
3720,465.1084,4262984,335865.5,-1311.27
3721,466.1301,4262984,335865.5,-1310.25
3722,467.1517,4262984,335865.5,-1309.22
3723,468.1733,4262984,335865.5,-1308.2
3724,469.195,4262984,335865.5,-1307.18
3725,470.2166,4262984,335865.5,-1306.16
3726,471.2382,4262984,335865.5,-1305.14
3727,472.2598,4262984,335865.5,-1304.12
3728,473.2815,4262984,335865.5,-1303.09
3729,474.3031,4262984,335865.5,-1302.07
3730,475.3247,4262984,335865.5,-1301.05
3731,476.3464,4262984,335865.5,-1300.03
3732,477.368,4262984,335865.5,-1299.01
3733,478.3896,4262984,335865.5,-1297.99
3734,479.4112,4262984,335865.5,-1296.96
3735,480.4329,4262984,335865.5,-1295.94
3736,481.4545,4262984,335865.5,-1294.92
3737,482.4761,4262984,335865.5,-1293.9
3738,483.4978,4262984,335865.5,-1292.88
3739,484.5194,4262984,335865.5,-1291.86
3740,485.541,4262984,335865.5,-1290.83
3741,486.5626,4262984,335865.5,-1289.81
3742,487.5843,4262984,335865.5,-1288.79
3743,488.6059,4262984,335865.5,-1287.77
3744,489.6275,4262984,335865.5,-1286.75
3745,490.6492,4262984,335865.5,-1285.73
3746,491.6708,4262984,335865.5,-1284.71
3747,492.6924,4262984,335865.5,-1283.68
3748,493.714,4262984,335865.5,-1282.66
3749,494.7357,4262984,335865.5,-1281.64
3750,495.7573,4262984,335865.5,-1280.62
3751,496.7789,4262984,335865.5,-1279.6
3752,497.8005,4262984,335865.5,-1278.58
3753,498.8222,4262984,335865.5,-1277.55
3754,499.8438,4262984,335865.5,-1276.53
3755,500.8654,4262984,335865.5,-1275.51
3756,501.8871,4262984,335865.5,-1274.49
3757,502.9087,4262984,335865.5,-1273.47
3758,503.9303,4262984,335865.5,-1272.45
3759,504.9519,4262984,335865.5,-1271.42
3760,505.9736,4262984,335865.5,-1270.4
3761,506.9952,4262984,335865.5,-1269.38
3762,508.0168,4262984,335865.5,-1268.36
3763,509.0385,4262984,335865.5,-1267.34
3764,510.0601,4262984,335865.5,-1266.32
3765,511.0817,4262984,335865.5,-1265.29
3766,512.1033,4262984,335865.5,-1264.27
3767,513.125,4262984,335865.5,-1263.25
3768,514.1466,4262984,335865.5,-1262.23
3769,515.1682,4262984,335865.5,-1261.21
3770,516.1899,4262984,335865.5,-1260.19
3771,517.2115,4262984,335865.5,-1259.16
3772,518.2331,4262984,335865.5,-1258.14
3773,519.2547,4262984,335865.5,-1257.12
3774,520.2764,4262984,335865.5,-1256.1
3775,521.298,4262984,335865.5,-1255.08
3776,522.3196,4262984,335865.5,-1254.06
3777,523.3413,4262984,335865.5,-1253.03
3778,524.3629,4262984,335865.5,-1252.01
3779,525.3845,4262984,335865.5,-1250.99
3780,526.4061,4262984,335865.5,-1249.97
3781,527.4278,4262984,335865.5,-1248.95
3782,528.4494,4262984,335865.5,-1247.93
3783,529.471,4262984,335865.5,-1246.9
3784,530.4926,4262984,335865.5,-1245.88
3785,531.5143,4262984,335865.5,-1244.86
3786,532.5359,4262984,335865.5,-1243.84
3787,533.5575,4262984,335865.5,-1242.82
3788,534.5792,4262984,335865.5,-1241.8
3789,535.6008,4262984,335865.5,-1240.78
3790,536.6224,4262984,335865.5,-1239.75
3791,537.644,4262984,335865.5,-1238.73
3792,538.6657,4262984,335865.5,-1237.71
3793,539.6873,4262984,335865.5,-1236.69
3794,540.7089,4262984,335865.5,-1235.67
3795,541.7306,4262984,335865.5,-1234.65
3796,542.7522,4262984,335865.5,-1233.62
3797,543.7738,4262984,335865.5,-1232.6
3798,544.7954,4262984,335865.5,-1231.58
3799,545.8171,4262984,335865.5,-1230.56
3800,546.8387,4262984,335865.5,-1229.54
3801,547.8603,4262984,335865.5,-1228.52
3802,548.882,4262984,335865.5,-1227.49
3803,549.9036,4262984,335865.5,-1226.47
3804,550.9252,4262984,335865.5,-1225.45
3805,551.9468,4262984,335865.5,-1224.43
3806,552.9685,4262984,335865.5,-1223.41
3807,553.9901,4262984,335865.5,-1222.39
3808,555.0117,4262984,335865.5,-1221.36
3809,556.0334,4262984,335865.5,-1220.34
3810,557.055,4262984,335865.5,-1219.32
3811,558.0766,4262984,335865.5,-1218.3
3812,559.0982,4262984,335865.5,-1217.28
3813,560.1199,4262984,335865.5,-1216.26
3814,561.1415,4262984,335865.5,-1215.23
3815,562.1631,4262984,335865.5,-1214.21
3816,563.1847,4262984,335865.5,-1213.19
3817,564.2064,4262984,335865.5,-1212.17
3818,565.228,4262984,335865.5,-1211.15
3819,566.2496,4262984,335865.5,-1210.13
3820,567.2713,4262984,335865.5,-1209.1
3821,568.2929,4262984,335865.5,-1208.08
3822,569.3145,4262984,335865.5,-1207.06
3823,570.3361,4262984,335865.5,-1206.04
3824,571.3578,4262984,335865.5,-1205.02
3825,572.3794,4262984,335865.5,-1204
3826,573.401,4262984,335865.5,-1202.97
3827,574.4227,4262984,335865.5,-1201.95
3828,575.4443,4262984,335865.5,-1200.93
3829,576.4659,4262984,335865.5,-1199.91
3830,577.4875,4262984,335865.5,-1198.89
3831,578.5092,4262984,335865.5,-1197.87
3832,579.5308,4262984,335865.5,-1196.85
3833,580.5524,4262984,335865.5,-1195.82
3834,581.5741,4262984,335865.5,-1194.8
3835,582.5957,4262984,335865.5,-1193.78
3836,583.6173,4262984,335865.5,-1192.76
3837,584.6389,4262984,335865.5,-1191.74
3838,585.6606,4262984,335865.5,-1190.72
3839,586.6822,4262984,335865.5,-1189.69
3840,587.7038,4262984,335865.5,-1188.67
3841,588.7254,4262984,335865.5,-1187.65
3842,589.7471,4262984,335865.5,-1186.63
3843,590.7687,4262984,335865.5,-1185.61
3844,591.7903,4262984,335865.5,-1184.59
3845,592.812,4262984,335865.5,-1183.56
3846,593.8336,4262984,335865.5,-1182.54
3847,594.8552,4262984,335865.5,-1181.52
3848,595.8768,4262984,335865.5,-1180.5
3849,596.8985,4262984,335865.5,-1179.48
3850,597.9201,4262984,335865.5,-1178.46
3851,598.9417,4262984,335865.5,-1177.43
3852,599.9634,4262984,335865.5,-1176.41
3853,600.985,4262984,335865.5,-1175.39
3854,602.0066,4262984,335865.5,-1174.37
3855,603.0282,4262984,335865.5,-1173.35
3856,604.0499,4262984,335865.5,-1172.33
3857,605.0715,4262984,335865.5,-1171.3
3858,606.0931,4262984,335865.5,-1170.28
3859,607.1148,4262984,335865.5,-1169.26
3860,608.1364,4262984,335865.5,-1168.24
3861,609.158,4262984,335865.5,-1167.22
3862,610.1796,4262984,335865.5,-1166.2
3863,611.2013,4262984,335865.5,-1165.17
3864,612.2229,4262984,335865.5,-1164.15
3865,613.2445,4262984,335865.5,-1163.13
3866,614.2662,4262984,335865.5,-1162.11
3867,615.2878,4262984,335865.5,-1161.09
3868,616.3094,4262984,335865.5,-1160.07
3869,617.331,4262984,335865.5,-1159.04
3870,618.3527,4262984,335865.5,-1158.02
3871,619.3743,4262984,335865.5,-1157
3872,620.3959,4262984,335865.5,-1155.98
3873,621.4175,4262984,335865.5,-1154.96
3874,622.4392,4262984,335865.5,-1153.94
3875,623.4608,4262984,335865.5,-1152.92
3876,624.4824,4262984,335865.5,-1151.89
3877,625.5041,4262984,335865.5,-1150.87
3878,626.5257,4262984,335865.5,-1149.85
3879,627.5473,4262984,335865.5,-1148.83
3880,628.5689,4262984,335865.5,-1147.81
3881,629.5906,4262984,335865.5,-1146.79
3882,630.6122,4262984,335865.5,-1145.76
3883,631.6338,4262984,335865.5,-1144.74
3884,632.6555,4262984,335865.5,-1143.72
3885,633.6771,4262984,335865.5,-1142.7
3886,634.6987,4262984,335865.5,-1141.68
3887,635.7203,4262984,335865.5,-1140.66
3888,636.742,4262984,335865.5,-1139.63
3889,637.7636,4262984,335865.5,-1138.61
3890,638.7852,4262984,335865.5,-1137.59
3891,639.8069,4262984,335865.5,-1136.57
3892,640.8285,4262984,335865.5,-1135.55
3893,641.8501,4262984,335865.5,-1134.53
3894,642.8717,4262984,335865.5,-1133.5
3895,643.8934,4262984,335865.5,-1132.48
3896,644.915,4262984,335865.5,-1131.46
3897,645.9366,4262984,335865.5,-1130.44
3898,646.9583,4262984,335865.5,-1129.42
3899,647.9799,4262984,335865.5,-1128.4
3900,649.0015,4262984,335865.5,-1127.37
3901,650.0231,4262984,335865.5,-1126.35
3902,651.0448,4262984,335865.5,-1125.33
3903,652.0664,4262984,335865.5,-1124.31
3904,653.088,4262984,335865.5,-1123.29
3905,654.1096,4262984,335865.5,-1122.27
3906,655.1313,4262984,335865.5,-1121.24
3907,656.1529,4262984,335865.5,-1120.22
3908,657.1745,4262984,335865.5,-1119.2
3909,658.1962,4262984,335865.5,-1118.18
3910,659.2178,4262984,335865.5,-1117.16
3911,660.2394,4262984,335865.5,-1116.14
3912,661.261,4262984,335865.5,-1115.11
3913,662.2827,4262984,335865.5,-1114.09
3914,663.3043,4262984,335865.5,-1113.07
3915,664.3259,4262984,335865.5,-1112.05
3916,665.3476,4262984,335865.5,-1111.03
3917,666.3692,4262984,335865.5,-1110.01
3918,667.3908,4262984,335865.5,-1108.99
3919,668.4124,4262984,335865.5,-1107.96
3920,669.4341,4262984,335865.5,-1106.94
3921,670.4557,4262984,335865.5,-1105.92
3922,671.4773,4262984,335865.5,-1104.9
3923,672.499,4262984,335865.5,-1103.88
3924,673.5206,4262984,335865.5,-1102.86
3925,674.5422,4262984,335865.5,-1101.83
3926,675.5638,4262984,335865.5,-1100.81
3927,676.5855,4262984,335865.5,-1099.79
3928,677.6071,4262984,335865.5,-1098.77
3929,678.6287,4262984,335865.5,-1097.75
3930,679.6504,4262984,335865.5,-1096.73
3931,680.672,4262984,335865.5,-1095.7
3932,681.6936,4262984,335865.5,-1094.68
3933,682.7152,4262984,335865.5,-1093.66
3934,683.7369,4262984,335865.5,-1092.64
3935,684.7585,4262984,335865.5,-1091.62
3936,685.7801,4262984,335865.5,-1090.6
3937,686.8017,4262984,335865.5,-1089.57
3938,687.8234,4262984,335865.5,-1088.55
3939,688.845,4262984,335865.5,-1087.53
3940,689.8666,4262984,335865.5,-1086.51
3941,690.8883,4262984,335865.5,-1085.49
3942,691.9099,4262984,335865.5,-1084.47
3943,692.9315,4262984,335865.5,-1083.44
3944,693.9531,4262984,335865.5,-1082.42
3945,694.9748,4262984,335865.5,-1081.4
3946,695.9964,4262984,335865.5,-1080.38
3947,697.018,4262984,335865.5,-1079.36
3948,698.0397,4262984,335865.5,-1078.34
3949,699.0613,4262984,335865.5,-1077.31
3950,700.0829,4262984,335865.5,-1076.29
3951,701.1045,4262984,335865.5,-1075.27
3952,702.1262,4262984,335865.5,-1074.25
3953,703.1478,4262984,335865.5,-1073.23
3954,704.1694,4262984,335865.5,-1072.21
3955,705.1911,4262984,335865.5,-1071.18
3956,706.2127,4262984,335865.5,-1070.16
3957,707.2343,4262984,335865.5,-1069.14
3958,708.2559,4262984,335865.5,-1068.12
3959,709.2776,4262984,335865.5,-1067.1
3960,710.2992,4262984,335865.5,-1066.08
3961,711.3208,4262984,335865.5,-1065.06
3962,712.3425,4262984,335865.5,-1064.03
3963,713.3641,4262984,335865.5,-1063.01
3964,714.3857,4262984,335865.5,-1061.99
3965,715.4073,4262984,335865.5,-1060.97
3966,716.429,4262984,335865.5,-1059.95
3967,717.4506,4262984,335865.5,-1058.93
3968,718.4722,4262984,335865.5,-1057.9
3969,719.4938,4262984,335865.5,-1056.88
3970,720.5155,4262984,335865.5,-1055.86
3971,721.5371,4262984,335865.5,-1054.84
3972,722.5587,4262984,335865.5,-1053.82
3973,723.5804,4262984,335865.5,-1052.8
3974,724.602,4262984,335865.5,-1051.77
3975,725.6236,4262984,335865.5,-1050.75
3976,726.6452,4262984,335865.5,-1049.73
3977,727.6669,4262984,335865.5,-1048.71
3978,728.6885,4262984,335865.5,-1047.69
3979,729.7101,4262984,335865.5,-1046.67
3980,730.7318,4262984,335865.5,-1045.64
3981,731.7534,4262984,335865.5,-1044.62
3982,732.775,4262984,335865.5,-1043.6
3983,733.7966,4262984,335865.5,-1042.58
3984,734.8183,4262984,335865.5,-1041.56
3985,735.8399,4262984,335865.5,-1040.54
3986,736.8615,4262984,335865.5,-1039.51
3987,737.8832,4262984,335865.5,-1038.49
3988,738.9048,4262984,335865.5,-1037.47
3989,739.9264,4262984,335865.5,-1036.45
3990,740.948,4262984,335865.5,-1035.43
3991,741.9697,4262984,335865.5,-1034.41
3992,742.9913,4262984,335865.5,-1033.38
3993,744.0129,4262984,335865.5,-1032.36
3994,745.0346,4262984,335865.5,-1031.34
3995,746.0562,4262984,335865.5,-1030.32
3996,747.0778,4262984,335865.5,-1029.3
3997,748.0994,4262984,335865.5,-1028.28
3998,749.1211,4262984,335865.5,-1027.25
3999,750.1427,4262984,335865.5,-1026.23
4000,751.1643,4262984,335865.5,-1025.21
4001,752.1859,4262984,335865.5,-1024.19
4002,753.2076,4262984,335865.5,-1023.17
4003,754.2292,4262984,335865.5,-1022.15
4004,755.2508,4262984,335865.5,-1021.13
4005,756.2725,4262984,335865.5,-1020.1
4006,757.2941,4262984,335865.5,-1019.08
4007,758.3157,4262984,335865.5,-1018.06
4008,759.3373,4262984,335865.5,-1017.04
4009,760.359,4262984,335865.5,-1016.02
4010,761.3806,4262984,335865.5,-1015
4011,762.4022,4262984,335865.5,-1013.97
4012,763.4239,4262984,335865.5,-1012.95
4013,764.4455,4262984,335865.5,-1011.93
4014,765.4671,4262984,335865.5,-1010.91
4015,766.4887,4262984,335865.5,-1009.89
4016,767.5104,4262984,335865.5,-1008.87
4017,768.532,4262984,335865.5,-1007.84
4018,769.5536,4262984,335865.5,-1006.82
4019,770.5753,4262984,335865.5,-1005.8
4020,771.5969,4262984,335865.5,-1004.78
4021,772.6185,4262984,335865.5,-1003.76
4022,773.6401,4262984,335865.5,-1002.74
4023,774.6618,4262984,335865.5,-1001.71
4024,775.6834,4262984,335865.5,-1000.69
4025,776.705,4262984,335865.5,-999.67
4026,777.7266,4262984,335865.5,-998.65
4027,778.7483,4262984,335865.5,-997.63
4028,779.7699,4262984,335865.5,-996.61
4029,780.7915,4262984,335865.5,-995.58
4030,781.8132,4262984,335865.5,-994.56
4031,782.8348,4262984,335865.5,-993.54
4032,783.8564,4262984,335865.5,-992.52
4033,784.878,4262984,335865.5,-991.5
4034,785.8997,4262984,335865.5,-990.48
4035,786.9213,4262984,335865.5,-989.45
4036,787.9429,4262984,335865.5,-988.43
4037,788.9646,4262984,335865.5,-987.41
4038,789.9862,4262984,335865.5,-986.39
4039,791.0078,4262984,335865.5,-985.37
