sgy_file,split_name,split_ch_start,split_ch_end,folder,segment_index,png_relpath,sample_start,sample_end,start_sec,end_sec,axis_top,axis_bottom,axis_name
RAW_20230719_114645.440.sgy,split_01_ch4000_4405,4000,4405,0125_RAW_20230719_114645.440,3,split_01_ch4000_4405/0125_RAW_20230719_114645.440/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_114858.180.sgy,split_01_ch4000_4405,4000,4405,0126_RAW_20230719_114858.180,0,split_01_ch4000_4405/0126_RAW_20230719_114858.180/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_114858.180.sgy,split_01_ch4000_4405,4000,4405,0126_RAW_20230719_114858.180,1,split_01_ch4000_4405/0126_RAW_20230719_114858.180/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_114858.180.sgy,split_01_ch4000_4405,4000,4405,0126_RAW_20230719_114858.180,2,split_01_ch4000_4405/0126_RAW_20230719_114858.180/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_114858.180.sgy,split_01_ch4000_4405,4000,4405,0126_RAW_20230719_114858.180,3,split_01_ch4000_4405/0126_RAW_20230719_114858.180/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_120910.060.sgy,split_01_ch4000_4405,4000,4405,0127_RAW_20230719_120910.060,0,split_01_ch4000_4405/0127_RAW_20230719_120910.060/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_120910.060.sgy,split_01_ch4000_4405,4000,4405,0127_RAW_20230719_120910.060,1,split_01_ch4000_4405/0127_RAW_20230719_120910.060/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_120910.060.sgy,split_01_ch4000_4405,4000,4405,0127_RAW_20230719_120910.060,2,split_01_ch4000_4405/0127_RAW_20230719_120910.060/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_120910.060.sgy,split_01_ch4000_4405,4000,4405,0127_RAW_20230719_120910.060,3,split_01_ch4000_4405/0127_RAW_20230719_120910.060/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_121356.380.sgy,split_01_ch4000_4405,4000,4405,0128_RAW_20230719_121356.380,0,split_01_ch4000_4405/0128_RAW_20230719_121356.380/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_121356.380.sgy,split_01_ch4000_4405,4000,4405,0128_RAW_20230719_121356.380,1,split_01_ch4000_4405/0128_RAW_20230719_121356.380/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_121356.380.sgy,split_01_ch4000_4405,4000,4405,0128_RAW_20230719_121356.380,2,split_01_ch4000_4405/0128_RAW_20230719_121356.380/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_121356.380.sgy,split_01_ch4000_4405,4000,4405,0128_RAW_20230719_121356.380,3,split_01_ch4000_4405/0128_RAW_20230719_121356.380/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_124327.820.sgy,split_01_ch4000_4405,4000,4405,0129_RAW_20230719_124327.820,0,split_01_ch4000_4405/0129_RAW_20230719_124327.820/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_124327.820.sgy,split_01_ch4000_4405,4000,4405,0129_RAW_20230719_124327.820,1,split_01_ch4000_4405/0129_RAW_20230719_124327.820/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_124327.820.sgy,split_01_ch4000_4405,4000,4405,0129_RAW_20230719_124327.820,2,split_01_ch4000_4405/0129_RAW_20230719_124327.820/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_124327.820.sgy,split_01_ch4000_4405,4000,4405,0129_RAW_20230719_124327.820,3,split_01_ch4000_4405/0129_RAW_20230719_124327.820/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_124657.380.sgy,split_01_ch4000_4405,4000,4405,0130_RAW_20230719_124657.380,0,split_01_ch4000_4405/0130_RAW_20230719_124657.380/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_124657.380.sgy,split_01_ch4000_4405,4000,4405,0130_RAW_20230719_124657.380,1,split_01_ch4000_4405/0130_RAW_20230719_124657.380/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_124657.380.sgy,split_01_ch4000_4405,4000,4405,0130_RAW_20230719_124657.380,2,split_01_ch4000_4405/0130_RAW_20230719_124657.380/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_124657.380.sgy,split_01_ch4000_4405,4000,4405,0130_RAW_20230719_124657.380,3,split_01_ch4000_4405/0130_RAW_20230719_124657.380/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_124910.540.sgy,split_01_ch4000_4405,4000,4405,0131_RAW_20230719_124910.540,0,split_01_ch4000_4405/0131_RAW_20230719_124910.540/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_124910.540.sgy,split_01_ch4000_4405,4000,4405,0131_RAW_20230719_124910.540,1,split_01_ch4000_4405/0131_RAW_20230719_124910.540/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_124910.540.sgy,split_01_ch4000_4405,4000,4405,0131_RAW_20230719_124910.540,2,split_01_ch4000_4405/0131_RAW_20230719_124910.540/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_124910.540.sgy,split_01_ch4000_4405,4000,4405,0131_RAW_20230719_124910.540,3,split_01_ch4000_4405/0131_RAW_20230719_124910.540/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_125617.420.sgy,split_01_ch4000_4405,4000,4405,0132_RAW_20230719_125617.420,0,split_01_ch4000_4405/0132_RAW_20230719_125617.420/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_125617.420.sgy,split_01_ch4000_4405,4000,4405,0132_RAW_20230719_125617.420,1,split_01_ch4000_4405/0132_RAW_20230719_125617.420/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_125617.420.sgy,split_01_ch4000_4405,4000,4405,0132_RAW_20230719_125617.420,2,split_01_ch4000_4405/0132_RAW_20230719_125617.420/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_125617.420.sgy,split_01_ch4000_4405,4000,4405,0132_RAW_20230719_125617.420,3,split_01_ch4000_4405/0132_RAW_20230719_125617.420/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_125643.720.sgy,split_01_ch4000_4405,4000,4405,0133_RAW_20230719_125643.720,0,split_01_ch4000_4405/0133_RAW_20230719_125643.720/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_125643.720.sgy,split_01_ch4000_4405,4000,4405,0133_RAW_20230719_125643.720,1,split_01_ch4000_4405/0133_RAW_20230719_125643.720/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_125643.720.sgy,split_01_ch4000_4405,4000,4405,0133_RAW_20230719_125643.720,2,split_01_ch4000_4405/0133_RAW_20230719_125643.720/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_125643.720.sgy,split_01_ch4000_4405,4000,4405,0133_RAW_20230719_125643.720,3,split_01_ch4000_4405/0133_RAW_20230719_125643.720/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_130548.860.sgy,split_01_ch4000_4405,4000,4405,0134_RAW_20230719_130548.860,0,split_01_ch4000_4405/0134_RAW_20230719_130548.860/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_130548.860.sgy,split_01_ch4000_4405,4000,4405,0134_RAW_20230719_130548.860,1,split_01_ch4000_4405/0134_RAW_20230719_130548.860/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_130548.860.sgy,split_01_ch4000_4405,4000,4405,0134_RAW_20230719_130548.860,2,split_01_ch4000_4405/0134_RAW_20230719_130548.860/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_130548.860.sgy,split_01_ch4000_4405,4000,4405,0134_RAW_20230719_130548.860,3,split_01_ch4000_4405/0134_RAW_20230719_130548.860/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_131651.700.sgy,split_01_ch4000_4405,4000,4405,0135_RAW_20230719_131651.700,0,split_01_ch4000_4405/0135_RAW_20230719_131651.700/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_131651.700.sgy,split_01_ch4000_4405,4000,4405,0135_RAW_20230719_131651.700,1,split_01_ch4000_4405/0135_RAW_20230719_131651.700/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_131651.700.sgy,split_01_ch4000_4405,4000,4405,0135_RAW_20230719_131651.700,2,split_01_ch4000_4405/0135_RAW_20230719_131651.700/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_131651.700.sgy,split_01_ch4000_4405,4000,4405,0135_RAW_20230719_131651.700,3,split_01_ch4000_4405/0135_RAW_20230719_131651.700/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_131653.920.sgy,split_01_ch4000_4405,4000,4405,0136_RAW_20230719_131653.920,0,split_01_ch4000_4405/0136_RAW_20230719_131653.920/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_131653.920.sgy,split_01_ch4000_4405,4000,4405,0136_RAW_20230719_131653.920,1,split_01_ch4000_4405/0136_RAW_20230719_131653.920/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_131653.920.sgy,split_01_ch4000_4405,4000,4405,0136_RAW_20230719_131653.920,2,split_01_ch4000_4405/0136_RAW_20230719_131653.920/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_131653.920.sgy,split_01_ch4000_4405,4000,4405,0136_RAW_20230719_131653.920,3,split_01_ch4000_4405/0136_RAW_20230719_131653.920/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_133952.740.sgy,split_01_ch4000_4405,4000,4405,0137_RAW_20230719_133952.740,0,split_01_ch4000_4405/0137_RAW_20230719_133952.740/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_133952.740.sgy,split_01_ch4000_4405,4000,4405,0137_RAW_20230719_133952.740,1,split_01_ch4000_4405/0137_RAW_20230719_133952.740/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_133952.740.sgy,split_01_ch4000_4405,4000,4405,0137_RAW_20230719_133952.740,2,split_01_ch4000_4405/0137_RAW_20230719_133952.740/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_133952.740.sgy,split_01_ch4000_4405,4000,4405,0137_RAW_20230719_133952.740,3,split_01_ch4000_4405/0137_RAW_20230719_133952.740/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_134203.960.sgy,split_01_ch4000_4405,4000,4405,0138_RAW_20230719_134203.960,0,split_01_ch4000_4405/0138_RAW_20230719_134203.960/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_134203.960.sgy,split_01_ch4000_4405,4000,4405,0138_RAW_20230719_134203.960,1,split_01_ch4000_4405/0138_RAW_20230719_134203.960/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_134203.960.sgy,split_01_ch4000_4405,4000,4405,0138_RAW_20230719_134203.960,2,split_01_ch4000_4405/0138_RAW_20230719_134203.960/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_134203.960.sgy,split_01_ch4000_4405,4000,4405,0138_RAW_20230719_134203.960,3,split_01_ch4000_4405/0138_RAW_20230719_134203.960/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_135423.660.sgy,split_01_ch4000_4405,4000,4405,0139_RAW_20230719_135423.660,0,split_01_ch4000_4405/0139_RAW_20230719_135423.660/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_135423.660.sgy,split_01_ch4000_4405,4000,4405,0139_RAW_20230719_135423.660,1,split_01_ch4000_4405/0139_RAW_20230719_135423.660/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_135423.660.sgy,split_01_ch4000_4405,4000,4405,0139_RAW_20230719_135423.660,2,split_01_ch4000_4405/0139_RAW_20230719_135423.660/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_135423.660.sgy,split_01_ch4000_4405,4000,4405,0139_RAW_20230719_135423.660,3,split_01_ch4000_4405/0139_RAW_20230719_135423.660/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_135957.880.sgy,split_01_ch4000_4405,4000,4405,0140_RAW_20230719_135957.880,0,split_01_ch4000_4405/0140_RAW_20230719_135957.880/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_135957.880.sgy,split_01_ch4000_4405,4000,4405,0140_RAW_20230719_135957.880,1,split_01_ch4000_4405/0140_RAW_20230719_135957.880/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_135957.880.sgy,split_01_ch4000_4405,4000,4405,0140_RAW_20230719_135957.880,2,split_01_ch4000_4405/0140_RAW_20230719_135957.880/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_135957.880.sgy,split_01_ch4000_4405,4000,4405,0140_RAW_20230719_135957.880,3,split_01_ch4000_4405/0140_RAW_20230719_135957.880/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_140753.600.sgy,split_01_ch4000_4405,4000,4405,0141_RAW_20230719_140753.600,0,split_01_ch4000_4405/0141_RAW_20230719_140753.600/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_140753.600.sgy,split_01_ch4000_4405,4000,4405,0141_RAW_20230719_140753.600,1,split_01_ch4000_4405/0141_RAW_20230719_140753.600/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_140753.600.sgy,split_01_ch4000_4405,4000,4405,0141_RAW_20230719_140753.600,2,split_01_ch4000_4405/0141_RAW_20230719_140753.600/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_140753.600.sgy,split_01_ch4000_4405,4000,4405,0141_RAW_20230719_140753.600,3,split_01_ch4000_4405/0141_RAW_20230719_140753.600/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_141257.260.sgy,split_01_ch4000_4405,4000,4405,0142_RAW_20230719_141257.260,0,split_01_ch4000_4405/0142_RAW_20230719_141257.260/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_141257.260.sgy,split_01_ch4000_4405,4000,4405,0142_RAW_20230719_141257.260,1,split_01_ch4000_4405/0142_RAW_20230719_141257.260/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_141257.260.sgy,split_01_ch4000_4405,4000,4405,0142_RAW_20230719_141257.260,2,split_01_ch4000_4405/0142_RAW_20230719_141257.260/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_141257.260.sgy,split_01_ch4000_4405,4000,4405,0142_RAW_20230719_141257.260,3,split_01_ch4000_4405/0142_RAW_20230719_141257.260/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_142106.840.sgy,split_01_ch4000_4405,4000,4405,0143_RAW_20230719_142106.840,0,split_01_ch4000_4405/0143_RAW_20230719_142106.840/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_142106.840.sgy,split_01_ch4000_4405,4000,4405,0143_RAW_20230719_142106.840,1,split_01_ch4000_4405/0143_RAW_20230719_142106.840/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_142106.840.sgy,split_01_ch4000_4405,4000,4405,0143_RAW_20230719_142106.840,2,split_01_ch4000_4405/0143_RAW_20230719_142106.840/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_142106.840.sgy,split_01_ch4000_4405,4000,4405,0143_RAW_20230719_142106.840,3,split_01_ch4000_4405/0143_RAW_20230719_142106.840/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_144729.880.sgy,split_01_ch4000_4405,4000,4405,0144_RAW_20230719_144729.880,0,split_01_ch4000_4405/0144_RAW_20230719_144729.880/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_144729.880.sgy,split_01_ch4000_4405,4000,4405,0144_RAW_20230719_144729.880,1,split_01_ch4000_4405/0144_RAW_20230719_144729.880/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_144729.880.sgy,split_01_ch4000_4405,4000,4405,0144_RAW_20230719_144729.880,2,split_01_ch4000_4405/0144_RAW_20230719_144729.880/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_144729.880.sgy,split_01_ch4000_4405,4000,4405,0144_RAW_20230719_144729.880,3,split_01_ch4000_4405/0144_RAW_20230719_144729.880/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_145559.460.sgy,split_01_ch4000_4405,4000,4405,0145_RAW_20230719_145559.460,0,split_01_ch4000_4405/0145_RAW_20230719_145559.460/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_145559.460.sgy,split_01_ch4000_4405,4000,4405,0145_RAW_20230719_145559.460,1,split_01_ch4000_4405/0145_RAW_20230719_145559.460/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_145559.460.sgy,split_01_ch4000_4405,4000,4405,0145_RAW_20230719_145559.460,2,split_01_ch4000_4405/0145_RAW_20230719_145559.460/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_145559.460.sgy,split_01_ch4000_4405,4000,4405,0145_RAW_20230719_145559.460,3,split_01_ch4000_4405/0145_RAW_20230719_145559.460/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_152521.700.sgy,split_01_ch4000_4405,4000,4405,0146_RAW_20230719_152521.700,0,split_01_ch4000_4405/0146_RAW_20230719_152521.700/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_152521.700.sgy,split_01_ch4000_4405,4000,4405,0146_RAW_20230719_152521.700,1,split_01_ch4000_4405/0146_RAW_20230719_152521.700/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_152521.700.sgy,split_01_ch4000_4405,4000,4405,0146_RAW_20230719_152521.700,2,split_01_ch4000_4405/0146_RAW_20230719_152521.700/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_152521.700.sgy,split_01_ch4000_4405,4000,4405,0146_RAW_20230719_152521.700,3,split_01_ch4000_4405/0146_RAW_20230719_152521.700/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_154038.400.sgy,split_01_ch4000_4405,4000,4405,0147_RAW_20230719_154038.400,0,split_01_ch4000_4405/0147_RAW_20230719_154038.400/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_154038.400.sgy,split_01_ch4000_4405,4000,4405,0147_RAW_20230719_154038.400,1,split_01_ch4000_4405/0147_RAW_20230719_154038.400/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_154038.400.sgy,split_01_ch4000_4405,4000,4405,0147_RAW_20230719_154038.400,2,split_01_ch4000_4405/0147_RAW_20230719_154038.400/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_154038.400.sgy,split_01_ch4000_4405,4000,4405,0147_RAW_20230719_154038.400,3,split_01_ch4000_4405/0147_RAW_20230719_154038.400/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_154546.400.sgy,split_01_ch4000_4405,4000,4405,0148_RAW_20230719_154546.400,0,split_01_ch4000_4405/0148_RAW_20230719_154546.400/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_154546.400.sgy,split_01_ch4000_4405,4000,4405,0148_RAW_20230719_154546.400,1,split_01_ch4000_4405/0148_RAW_20230719_154546.400/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_154546.400.sgy,split_01_ch4000_4405,4000,4405,0148_RAW_20230719_154546.400,2,split_01_ch4000_4405/0148_RAW_20230719_154546.400/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_154546.400.sgy,split_01_ch4000_4405,4000,4405,0148_RAW_20230719_154546.400,3,split_01_ch4000_4405/0148_RAW_20230719_154546.400/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_155048.700.sgy,split_01_ch4000_4405,4000,4405,0149_RAW_20230719_155048.700,0,split_01_ch4000_4405/0149_RAW_20230719_155048.700/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_155048.700.sgy,split_01_ch4000_4405,4000,4405,0149_RAW_20230719_155048.700,1,split_01_ch4000_4405/0149_RAW_20230719_155048.700/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_155048.700.sgy,split_01_ch4000_4405,4000,4405,0149_RAW_20230719_155048.700,2,split_01_ch4000_4405/0149_RAW_20230719_155048.700/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_155048.700.sgy,split_01_ch4000_4405,4000,4405,0149_RAW_20230719_155048.700,3,split_01_ch4000_4405/0149_RAW_20230719_155048.700/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_155614.680.sgy,split_01_ch4000_4405,4000,4405,0150_RAW_20230719_155614.680,0,split_01_ch4000_4405/0150_RAW_20230719_155614.680/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_155614.680.sgy,split_01_ch4000_4405,4000,4405,0150_RAW_20230719_155614.680,1,split_01_ch4000_4405/0150_RAW_20230719_155614.680/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_155614.680.sgy,split_01_ch4000_4405,4000,4405,0150_RAW_20230719_155614.680,2,split_01_ch4000_4405/0150_RAW_20230719_155614.680/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_155614.680.sgy,split_01_ch4000_4405,4000,4405,0150_RAW_20230719_155614.680,3,split_01_ch4000_4405/0150_RAW_20230719_155614.680/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_155920.240.sgy,split_01_ch4000_4405,4000,4405,0151_RAW_20230719_155920.240,0,split_01_ch4000_4405/0151_RAW_20230719_155920.240/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_155920.240.sgy,split_01_ch4000_4405,4000,4405,0151_RAW_20230719_155920.240,1,split_01_ch4000_4405/0151_RAW_20230719_155920.240/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_155920.240.sgy,split_01_ch4000_4405,4000,4405,0151_RAW_20230719_155920.240,2,split_01_ch4000_4405/0151_RAW_20230719_155920.240/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_155920.240.sgy,split_01_ch4000_4405,4000,4405,0151_RAW_20230719_155920.240,3,split_01_ch4000_4405/0151_RAW_20230719_155920.240/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_160406.840.sgy,split_01_ch4000_4405,4000,4405,0152_RAW_20230719_160406.840,0,split_01_ch4000_4405/0152_RAW_20230719_160406.840/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_160406.840.sgy,split_01_ch4000_4405,4000,4405,0152_RAW_20230719_160406.840,1,split_01_ch4000_4405/0152_RAW_20230719_160406.840/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_160406.840.sgy,split_01_ch4000_4405,4000,4405,0152_RAW_20230719_160406.840,2,split_01_ch4000_4405/0152_RAW_20230719_160406.840/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_160406.840.sgy,split_01_ch4000_4405,4000,4405,0152_RAW_20230719_160406.840,3,split_01_ch4000_4405/0152_RAW_20230719_160406.840/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_160545.080.sgy,split_01_ch4000_4405,4000,4405,0153_RAW_20230719_160545.080,0,split_01_ch4000_4405/0153_RAW_20230719_160545.080/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_160545.080.sgy,split_01_ch4000_4405,4000,4405,0153_RAW_20230719_160545.080,1,split_01_ch4000_4405/0153_RAW_20230719_160545.080/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_160545.080.sgy,split_01_ch4000_4405,4000,4405,0153_RAW_20230719_160545.080,2,split_01_ch4000_4405/0153_RAW_20230719_160545.080/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_160545.080.sgy,split_01_ch4000_4405,4000,4405,0153_RAW_20230719_160545.080,3,split_01_ch4000_4405/0153_RAW_20230719_160545.080/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_160610.400.sgy,split_01_ch4000_4405,4000,4405,0154_RAW_20230719_160610.400,0,split_01_ch4000_4405/0154_RAW_20230719_160610.400/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_160610.400.sgy,split_01_ch4000_4405,4000,4405,0154_RAW_20230719_160610.400,1,split_01_ch4000_4405/0154_RAW_20230719_160610.400/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_160610.400.sgy,split_01_ch4000_4405,4000,4405,0154_RAW_20230719_160610.400,2,split_01_ch4000_4405/0154_RAW_20230719_160610.400/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
